Country Code,Country Name,Survey Year,Indicator,Characteristic Category,Characteristic Label,Value,gender
LS,Lesotho,2004,if she refuses to have sex with him,Education,Primary,25.2,Women
LS,Lesotho,2004,if she refuses to have sex with him,Education,Secondary,11.3,Women
LS,Lesotho,2004,if she refuses to have sex with him,Education,Higher,7.8,Women
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Lowest,34.8,Women
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Second,28.1,Women
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Middle,19.7,Women
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Fourth,16.4,Women
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Highest,10.6,Women
LS,Lesotho,2004,if she refuses to have sex with him,Marital status,Married or living together,22.8,Women
LS,Lesotho,2004,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",20.8,Women
LS,Lesotho,2004,if she refuses to have sex with him,Marital status,Never married,15.5,Women
LS,Lesotho,2004,for at least one specific reason,Education,No education,64.5,Women
LS,Lesotho,2004,for at least one specific reason,Education,Primary,53.9,Women
LS,Lesotho,2004,for at least one specific reason,Education,Secondary,39.8,Women
LS,Lesotho,2004,for at least one specific reason,Education,Higher,13.1,Women
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Lowest,64,Women
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Second,58.8,Women
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Middle,51.3,Women
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Fourth,45.6,Women
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Highest,33.9,Women
LS,Lesotho,2004,for at least one specific reason,Marital status,Married or living together,48.9,Women
LS,Lesotho,2004,for at least one specific reason,Marital status,"Widowed, divorced, separated",45.2,Women
LS,Lesotho,2004,for at least one specific reason,Marital status,Never married,48.8,Women
LS,Lesotho,2004,if she burns the food,Education,No education,15.6,Men
LS,Lesotho,2004,if she burns the food,Education,Primary,16.4,Men
LS,Lesotho,2004,if she burns the food,Education,Secondary,6.6,Men
LS,Lesotho,2004,if she burns the food,Education,Higher,0.6,Men
LS,Lesotho,2004,if she burns the food,Wealth quintile,Lowest,17.6,Men
LS,Lesotho,2004,if she burns the food,Wealth quintile,Second,20.3,Men
LS,Lesotho,2004,if she burns the food,Wealth quintile,Middle,10.1,Men
LS,Lesotho,2004,if she burns the food,Wealth quintile,Fourth,12.8,Men
LS,Lesotho,2004,if she burns the food,Wealth quintile,Highest,7.6,Men
LS,Lesotho,2004,if she burns the food,Marital status,Married or living together,9.4,Men
LS,Lesotho,2004,if she burns the food,Marital status,"Widowed, divorced, separated",12.9,Men
LS,Lesotho,2004,if she burns the food,Marital status,Never married,15.9,Men
LS,Lesotho,2004,if she argues with him,Education,No education,47.2,Men
LS,Lesotho,2004,if she argues with him,Education,Primary,47.4,Men
LS,Lesotho,2004,if she argues with him,Education,Secondary,24.5,Men
LS,Lesotho,2004,if she argues with him,Education,Higher,14.4,Men
LS,Lesotho,2004,if she argues with him,Wealth quintile,Lowest,48.1,Men
LS,Lesotho,2004,if she argues with him,Wealth quintile,Second,50.9,Men
LS,Lesotho,2004,if she argues with him,Wealth quintile,Middle,41.1,Men
LS,Lesotho,2004,if she argues with him,Wealth quintile,Fourth,38.9,Men
LS,Lesotho,2004,if she argues with him,Wealth quintile,Highest,27.2,Men
LS,Lesotho,2004,if she argues with him,Marital status,Married or living together,36.8,Men
LS,Lesotho,2004,if she argues with him,Marital status,"Widowed, divorced, separated",48.9,Men
LS,Lesotho,2004,if she argues with him,Marital status,Never married,42,Men
LS,Lesotho,2004,if she goes out without telling him,Education,No education,34.2,Men
LS,Lesotho,2004,if she goes out without telling him,Education,Primary,35.9,Men
LS,Lesotho,2004,if she goes out without telling him,Education,Secondary,17.3,Men
LS,Lesotho,2004,if she goes out without telling him,Education,Higher,13.2,Men
LS,Lesotho,2004,if she goes out without telling him,Wealth quintile,Lowest,38.5,Men
LS,Lesotho,2004,if she goes out without telling him,Wealth quintile,Second,36,Men
LS,Lesotho,2004,if she goes out without telling him,Wealth quintile,Middle,32.6,Men
LS,Lesotho,2004,if she goes out without telling him,Wealth quintile,Fourth,25.6,Men
LS,Lesotho,2004,if she goes out without telling him,Wealth quintile,Highest,21.4,Men
LS,Lesotho,2004,if she goes out without telling him,Marital status,Married or living together,29.7,Men
LS,Lesotho,2004,if she goes out without telling him,Marital status,"Widowed, divorced, separated",37,Men
LS,Lesotho,2004,if she goes out without telling him,Marital status,Never married,29.6,Men
LS,Lesotho,2004,if she neglects the children,Education,No education,46.5,Men
LS,Lesotho,2004,if she neglects the children,Education,Primary,45.2,Men
LS,Lesotho,2004,if she neglects the children,Education,Secondary,24.6,Men
LS,Lesotho,2004,if she neglects the children,Education,Higher,11.4,Men
LS,Lesotho,2004,if she neglects the children,Wealth quintile,Lowest,49,Men
LS,Lesotho,2004,if she neglects the children,Wealth quintile,Second,47.6,Men
LS,Lesotho,2004,if she neglects the children,Wealth quintile,Middle,39.5,Men
LS,Lesotho,2004,if she neglects the children,Wealth quintile,Fourth,36.4,Men
LS,Lesotho,2004,if she neglects the children,Wealth quintile,Highest,27.1,Men
LS,Lesotho,2004,if she neglects the children,Marital status,Married or living together,35.9,Men
LS,Lesotho,2004,if she neglects the children,Marital status,"Widowed, divorced, separated",46.6,Men
LS,Lesotho,2004,if she neglects the children,Marital status,Never married,40.4,Men
LS,Lesotho,2004,if she refuses to have sex with him,Education,No education,24.6,Men
LS,Lesotho,2004,if she refuses to have sex with him,Education,Primary,24.5,Men
LS,Lesotho,2004,if she refuses to have sex with him,Education,Secondary,7.2,Men
LS,Lesotho,2004,if she refuses to have sex with him,Education,Higher,7.6,Men
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Lowest,30.7,Men
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Second,25.4,Men
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Middle,18.6,Men
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Fourth,16.8,Men
LS,Lesotho,2004,if she refuses to have sex with him,Wealth quintile,Highest,10,Men
LS,Lesotho,2004,if she refuses to have sex with him,Marital status,Married or living together,19.6,Men
LS,Lesotho,2004,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",30.7,Men
LS,Lesotho,2004,if she refuses to have sex with him,Marital status,Never married,18.3,Men
LS,Lesotho,2004,for at least one specific reason,Education,No education,58.9,Men
LS,Lesotho,2004,for at least one specific reason,Education,Primary,60.8,Men
LS,Lesotho,2004,for at least one specific reason,Education,Secondary,34.7,Men
LS,Lesotho,2004,for at least one specific reason,Education,Higher,22.7,Men
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Lowest,63.5,Men
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Second,64.2,Men
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Middle,54.6,Men
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Fourth,48.2,Men
LS,Lesotho,2004,for at least one specific reason,Wealth quintile,Highest,37.9,Men
LS,Lesotho,2004,for at least one specific reason,Marital status,Married or living together,48,Men
LS,Lesotho,2004,for at least one specific reason,Marital status,"Widowed, divorced, separated",60.1,Men
LS,Lesotho,2004,for at least one specific reason,Marital status,Never married,54.9,Men
LS,Lesotho,2009,if she burns the food,Education,No education,14.4,Women
LS,Lesotho,2009,if she burns the food,Education,Primary,9.3,Women
LS,Lesotho,2009,if she burns the food,Education,Secondary,3.7,Women
LS,Lesotho,2009,if she burns the food,Education,Higher,0.4,Women
LS,Lesotho,2009,if she burns the food,Wealth quintile,Lowest,13.8,Women
LS,Lesotho,2009,if she burns the food,Wealth quintile,Second,10.5,Women
LS,Lesotho,2009,if she burns the food,Wealth quintile,Middle,7,Women
LS,Lesotho,2009,if she burns the food,Wealth quintile,Fourth,3.2,Women
LS,Lesotho,2009,if she burns the food,Wealth quintile,Highest,2.4,Women
LS,Lesotho,2009,if she burns the food,Marital status,Married or living together,5.6,Women
LS,Lesotho,2009,if she burns the food,Marital status,"Widowed, divorced, separated",7.1,Women
LS,Lesotho,2009,if she burns the food,Marital status,Never married,6.9,Women
LS,Lesotho,2009,if she argues with him,Education,No education,37.9,Women
LS,Lesotho,2009,if she argues with him,Education,Primary,36.7,Women
LS,Lesotho,2009,if she argues with him,Education,Secondary,20.8,Women
LS,Lesotho,2009,if she argues with him,Education,Higher,4.1,Women
LS,Lesotho,2009,if she argues with him,Wealth quintile,Lowest,45.5,Women
LS,Lesotho,2009,if she argues with him,Wealth quintile,Second,37.1,Women
LS,Lesotho,2009,if she argues with him,Wealth quintile,Middle,30.1,Women
LS,Lesotho,2009,if she argues with him,Wealth quintile,Fourth,22.4,Women
LS,Lesotho,2009,if she argues with him,Wealth quintile,Highest,15.8,Women
LS,Lesotho,2009,if she argues with him,Marital status,Married or living together,28,Women
LS,Lesotho,2009,if she argues with him,Marital status,"Widowed, divorced, separated",26.3,Women
LS,Lesotho,2009,if she argues with him,Marital status,Never married,27,Women
LS,Lesotho,2009,if she goes out without telling him,Education,No education,24.8,Women
LS,Lesotho,2009,if she goes out without telling him,Education,Primary,20.6,Women
LS,Lesotho,2009,if she goes out without telling him,Education,Secondary,9,Women
LS,Lesotho,2009,if she goes out without telling him,Education,Higher,1.9,Women
LS,Lesotho,2009,if she goes out without telling him,Wealth quintile,Lowest,26.9,Women
LS,Lesotho,2009,if she goes out without telling him,Wealth quintile,Second,22.1,Women
LS,Lesotho,2009,if she goes out without telling him,Wealth quintile,Middle,15.2,Women
LS,Lesotho,2009,if she goes out without telling him,Wealth quintile,Fourth,9.6,Women
LS,Lesotho,2009,if she goes out without telling him,Wealth quintile,Highest,7,Women
LS,Lesotho,2009,if she goes out without telling him,Marital status,Married or living together,15.5,Women
LS,Lesotho,2009,if she goes out without telling him,Marital status,"Widowed, divorced, separated",11.2,Women
LS,Lesotho,2009,if she goes out without telling him,Marital status,Never married,13.3,Women
LS,Lesotho,2009,if she neglects the children,Education,No education,31.7,Women
LS,Lesotho,2009,if she neglects the children,Education,Primary,29.4,Women
LS,Lesotho,2009,if she neglects the children,Education,Secondary,20,Women
LS,Lesotho,2009,if she neglects the children,Education,Higher,3.7,Women
LS,Lesotho,2009,if she neglects the children,Wealth quintile,Lowest,36.2,Women
LS,Lesotho,2009,if she neglects the children,Wealth quintile,Second,31.1,Women
LS,Lesotho,2009,if she neglects the children,Wealth quintile,Middle,26.9,Women
LS,Lesotho,2009,if she neglects the children,Wealth quintile,Fourth,19.7,Women
LS,Lesotho,2009,if she neglects the children,Wealth quintile,Highest,14.6,Women
LS,Lesotho,2009,if she neglects the children,Marital status,Married or living together,22.6,Women
LS,Lesotho,2009,if she neglects the children,Marital status,"Widowed, divorced, separated",21.3,Women
LS,Lesotho,2009,if she neglects the children,Marital status,Never married,26,Women
LS,Lesotho,2009,if she refuses to have sex with him,Education,No education,31.5,Women
LS,Lesotho,2009,if she refuses to have sex with him,Education,Primary,19.2,Women
LS,Lesotho,2009,if she refuses to have sex with him,Education,Secondary,6.7,Women
LS,Lesotho,2009,if she refuses to have sex with him,Education,Higher,2.5,Women
LS,Lesotho,2009,if she refuses to have sex with him,Wealth quintile,Lowest,25.3,Women
LS,Lesotho,2009,if she refuses to have sex with him,Wealth quintile,Second,20.1,Women
LS,Lesotho,2009,if she refuses to have sex with him,Wealth quintile,Middle,14.9,Women
LS,Lesotho,2009,if she refuses to have sex with him,Wealth quintile,Fourth,7.8,Women
LS,Lesotho,2009,if she refuses to have sex with him,Wealth quintile,Highest,4.9,Women
LS,Lesotho,2009,if she refuses to have sex with him,Marital status,Married or living together,14.6,Women
LS,Lesotho,2009,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",13.5,Women
LS,Lesotho,2009,if she refuses to have sex with him,Marital status,Never married,9.1,Women
LS,Lesotho,2009,for at least one specific reason,Education,No education,44.6,Women
LS,Lesotho,2009,for at least one specific reason,Education,Primary,46.7,Women
LS,Lesotho,2009,for at least one specific reason,Education,Secondary,31,Women
LS,Lesotho,2009,for at least one specific reason,Education,Higher,7.1,Women
LS,Lesotho,2009,for at least one specific reason,Wealth quintile,Lowest,55.4,Women
LS,Lesotho,2009,for at least one specific reason,Wealth quintile,Second,47.5,Women
LS,Lesotho,2009,for at least one specific reason,Wealth quintile,Middle,41.4,Women
LS,Lesotho,2009,for at least one specific reason,Wealth quintile,Fourth,32.9,Women
LS,Lesotho,2009,for at least one specific reason,Wealth quintile,Highest,23.1,Women
LS,Lesotho,2009,for at least one specific reason,Marital status,Married or living together,36.5,Women
LS,Lesotho,2009,for at least one specific reason,Marital status,"Widowed, divorced, separated",34.2,Women
LS,Lesotho,2009,for at least one specific reason,Marital status,Never married,39.1,Women
LS,Lesotho,2009,if she burns the food,Education,No education,9.5,Men
LS,Lesotho,2009,if she burns the food,Education,Primary,11.1,Men
LS,Lesotho,2009,if she burns the food,Education,Secondary,4.4,Men
LS,Lesotho,2009,if she burns the food,Education,Higher,1.2,Men
LS,Lesotho,2009,if she burns the food,Wealth quintile,Lowest,12.1,Men
LS,Lesotho,2009,if she burns the food,Wealth quintile,Second,8.5,Men
LS,Lesotho,2009,if she burns the food,Wealth quintile,Middle,11.4,Men
LS,Lesotho,2009,if she burns the food,Wealth quintile,Fourth,6.5,Men
LS,Lesotho,2009,if she burns the food,Wealth quintile,Highest,3.2,Men
LS,Lesotho,2009,if she burns the food,Marital status,Married or living together,5.8,Men
LS,Lesotho,2009,if she burns the food,Marital status,"Widowed, divorced, separated",7.4,Men
LS,Lesotho,2009,if she burns the food,Marital status,Never married,9.6,Men
LS,Lesotho,2009,if she argues with him,Education,No education,39.1,Men
LS,Lesotho,2009,if she argues with him,Education,Primary,39.6,Men
LS,Lesotho,2009,if she argues with him,Education,Secondary,28.6,Men
LS,Lesotho,2009,if she argues with him,Education,Higher,11.4,Men
LS,Lesotho,2009,if she argues with him,Wealth quintile,Lowest,40,Men
LS,Lesotho,2009,if she argues with him,Wealth quintile,Second,36.2,Men
LS,Lesotho,2009,if she argues with him,Wealth quintile,Middle,41.6,Men
LS,Lesotho,2009,if she argues with him,Wealth quintile,Fourth,33.8,Men
LS,Lesotho,2009,if she argues with him,Wealth quintile,Highest,21.6,Men
