Country Code,Country Name,Indicator,Characteristic Category,Characteristic Label,gender,first,last,diff,delta
KE,Kenya,if she goes out without telling him,Wealth quintile,Second,Men,37.4,19.8,-17.599999999999998,negative
KE,Kenya,if she goes out without telling him,Wealth quintile,Middle,Men,39,17.2,-21.8,negative
KE,Kenya,if she goes out without telling him,Wealth quintile,Fourth,Men,32.9,17.1,-15.799999999999997,negative
KE,Kenya,if she goes out without telling him,Wealth quintile,Highest,Men,24.8,12.7,-12.100000000000001,negative
KE,Kenya,if she goes out without telling him,Marital status,Married or living together,Men,33.4,19,-14.399999999999999,negative
KE,Kenya,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,40.6,22.1,-18.5,negative
KE,Kenya,if she goes out without telling him,Marital status,Never married,Men,36,17.6,-18.4,negative
KE,Kenya,if she neglects the children,Education,No education,Men,77.5,51.1,-26.4,negative
KE,Kenya,if she neglects the children,Education,Primary,Men,57.8,30.3,-27.499999999999996,negative
KE,Kenya,if she neglects the children,Education,Secondary,Men,36.2,24.8,-11.400000000000002,negative
KE,Kenya,if she neglects the children,Education,Higher,Men,24.3,18.6,-5.699999999999999,negative
KE,Kenya,if she neglects the children,Wealth quintile,Lowest,Men,64.1,34.4,-29.699999999999996,negative
KE,Kenya,if she neglects the children,Wealth quintile,Second,Men,50.8,29.6,-21.199999999999996,negative
KE,Kenya,if she neglects the children,Wealth quintile,Middle,Men,50.8,27.1,-23.699999999999996,negative
KE,Kenya,if she neglects the children,Wealth quintile,Fourth,Men,53.1,27,-26.1,negative
KE,Kenya,if she neglects the children,Wealth quintile,Highest,Men,37.6,22.2,-15.400000000000002,negative
KE,Kenya,if she neglects the children,Marital status,Married or living together,Men,46.8,27.5,-19.299999999999997,negative
KE,Kenya,if she neglects the children,Marital status,"Widowed, divorced, separated",Men,52.9,29.2,-23.7,negative
KE,Kenya,if she neglects the children,Marital status,Never married,Men,52.3,27,-25.299999999999997,negative
KE,Kenya,if she refuses to have sex with him,Education,No education,Men,47.9,34.8,-13.100000000000001,negative
KE,Kenya,if she refuses to have sex with him,Education,Primary,Men,30.2,11.7,-18.5,negative
KE,Kenya,if she refuses to have sex with him,Education,Secondary,Men,15.4,7.6,-7.800000000000001,negative
KE,Kenya,if she refuses to have sex with him,Education,Higher,Men,4.2,4.1,-0.10000000000000053,negative
KE,Kenya,if she refuses to have sex with him,Wealth quintile,Lowest,Men,32.4,18.4,-14,negative
KE,Kenya,if she refuses to have sex with him,Wealth quintile,Second,Men,27.6,11.2,-16.400000000000002,negative
KE,Kenya,if she refuses to have sex with him,Wealth quintile,Middle,Men,27.3,8.7,-18.6,negative
KE,Kenya,if she refuses to have sex with him,Wealth quintile,Fourth,Men,23.9,8.2,-15.7,negative
KE,Kenya,if she refuses to have sex with him,Wealth quintile,Highest,Men,17,6.6,-10.4,negative
KE,Kenya,if she refuses to have sex with him,Marital status,Married or living together,Men,21.8,9.6,-12.200000000000001,negative
KE,Kenya,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Men,27.1,10.1,-17,negative
KE,Kenya,if she refuses to have sex with him,Marital status,Never married,Men,27,10.1,-16.9,negative
KE,Kenya,for at least one specific reason,Education,No education,Men,84.3,60.4,-23.9,negative
KE,Kenya,for at least one specific reason,Education,Primary,Men,73.7,40.5,-33.2,negative
KE,Kenya,for at least one specific reason,Education,Secondary,Men,48.5,34.1,-14.399999999999999,negative
KE,Kenya,for at least one specific reason,Education,Higher,Men,32.1,23.1,-9,negative
KE,Kenya,for at least one specific reason,Wealth quintile,Lowest,Men,76.3,44.9,-31.4,negative
KE,Kenya,for at least one specific reason,Wealth quintile,Second,Men,68.3,39,-29.299999999999997,negative
KE,Kenya,for at least one specific reason,Wealth quintile,Middle,Men,65.1,36.7,-28.39999999999999,negative
KE,Kenya,for at least one specific reason,Wealth quintile,Fourth,Men,64.9,35.7,-29.200000000000003,negative
KE,Kenya,for at least one specific reason,Wealth quintile,Highest,Men,50.5,29.9,-20.6,negative
KE,Kenya,for at least one specific reason,Marital status,Married or living together,Men,60.1,35.6,-24.5,negative
KE,Kenya,for at least one specific reason,Marital status,"Widowed, divorced, separated",Men,69.6,38.9,-30.699999999999996,negative
KE,Kenya,for at least one specific reason,Marital status,Never married,Men,65.9,37,-28.900000000000006,negative
MZ,Mozambique,if she burns the food,Education,No education,Women,27.2,2.5,-24.7,negative
MZ,Mozambique,if she burns the food,Education,Primary,Women,22.6,2.5,-20.1,negative
MZ,Mozambique,if she burns the food,Education,Secondary,Women,12.5,2.2,-10.3,negative
MZ,Mozambique,if she burns the food,Education,Higher,Women,0,0.4,0.4,positive
MZ,Mozambique,if she burns the food,Wealth quintile,Lowest,Women,25.9,2.6,-23.299999999999997,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Second,Women,28.1,2.6,-25.5,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Middle,Women,29.6,2.4,-27.200000000000003,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Fourth,Women,21.8,2.6,-19.2,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Highest,Women,14.8,1.9,-12.9,negative
MZ,Mozambique,if she burns the food,Marital status,Married or living together,Women,24.7,2.2,-22.5,negative
MZ,Mozambique,if she burns the food,Marital status,"Widowed, divorced, separated",Women,21.5,3.2,-18.3,negative
MZ,Mozambique,if she burns the food,Marital status,Never married,Women,21.3,2.2,-19.1,negative
MZ,Mozambique,if she argues with him,Education,No education,Women,36.6,7.9,-28.700000000000003,negative
MZ,Mozambique,if she argues with him,Education,Primary,Women,32.4,6.4,-26,negative
MZ,Mozambique,if she argues with him,Education,Secondary,Women,21.3,5.2,-16.1,negative
MZ,Mozambique,if she argues with him,Education,Higher,Women,0,5.5,5.5,positive
MZ,Mozambique,if she argues with him,Wealth quintile,Lowest,Women,33.5,7.3,-26.2,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Second,Women,37.5,6.7,-30.8,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Middle,Women,38.9,5.8,-33.1,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Fourth,Women,33.1,8.2,-24.900000000000002,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Highest,Women,25,4.9,-20.1,negative
MZ,Mozambique,if she argues with him,Marital status,Married or living together,Women,34.8,6.6,-28.199999999999996,negative
MZ,Mozambique,if she argues with him,Marital status,"Widowed, divorced, separated",Women,30.9,7.4,-23.5,negative
MZ,Mozambique,if she argues with him,Marital status,Never married,Women,28.1,5.7,-22.400000000000002,negative
MZ,Mozambique,if she goes out without telling him,Education,No education,Women,41,8.7,-32.3,negative
MZ,Mozambique,if she goes out without telling him,Education,Primary,Women,35.7,8.1,-27.6,negative
MZ,Mozambique,if she goes out without telling him,Education,Secondary,Women,22.4,4.9,-17.5,negative
MZ,Mozambique,if she goes out without telling him,Education,Higher,Women,1.8,1,-0.8,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Lowest,Women,37.8,7.9,-29.9,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Second,Women,41.2,8.5,-32.7,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Middle,Women,42.3,8,-34.3,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Fourth,Women,37.3,8.3,-28.999999999999996,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Highest,Women,27.8,5,-22.8,negative
MZ,Mozambique,if she goes out without telling him,Marital status,Married or living together,Women,38.7,7.7,-31.000000000000004,negative
MZ,Mozambique,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,34.8,8.4,-26.4,negative
MZ,Mozambique,if she goes out without telling him,Marital status,Never married,Women,30.3,5.6,-24.700000000000003,negative
MZ,Mozambique,if she neglects the children,Education,No education,Women,40.7,3.4,-37.300000000000004,negative
MZ,Mozambique,if she neglects the children,Education,Primary,Women,37.9,4.8,-33.1,negative
MZ,Mozambique,if she neglects the children,Education,Secondary,Women,26.8,4.3,-22.5,negative
MZ,Mozambique,if she neglects the children,Education,Higher,Women,1.8,1,-0.8,negative
MZ,Mozambique,if she neglects the children,Wealth quintile,Lowest,Women,37.4,3.4,-34,negative
MZ,Mozambique,if she neglects the children,Wealth quintile,Second,Women,42.8,3.6,-39.199999999999996,negative
MZ,Mozambique,if she neglects the children,Wealth quintile,Middle,Women,42.5,3.7,-38.8,negative
MZ,Mozambique,if she neglects the children,Wealth quintile,Fourth,Women,40.5,6.3,-34.2,negative
MZ,Mozambique,if she neglects the children,Wealth quintile,Highest,Women,29.7,4.1,-25.6,negative
MZ,Mozambique,if she neglects the children,Marital status,Married or living together,Women,39.1,4,-35.1,negative
MZ,Mozambique,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,36.7,4.5,-32.2,negative
MZ,Mozambique,if she neglects the children,Marital status,Never married,Women,35,5,-30,negative
MZ,Mozambique,if she refuses to have sex with him,Education,No education,Women,40.5,5.2,-35.3,negative
MZ,Mozambique,if she refuses to have sex with him,Education,Primary,Women,32.5,6.4,-26.1,negative
MZ,Mozambique,if she refuses to have sex with him,Education,Secondary,Women,15.6,3.5,-12.1,negative
MZ,Mozambique,if she refuses to have sex with him,Education,Higher,Women,0,1,1,positive
MZ,Mozambique,if she refuses to have sex with him,Wealth quintile,Lowest,Women,36.5,5.8,-30.7,negative
MZ,Mozambique,if she refuses to have sex with him,Wealth quintile,Second,Women,41.1,4.9,-36.2,negative
MZ,Mozambique,if she refuses to have sex with him,Wealth quintile,Middle,Women,41.2,6.3,-34.900000000000006,negative
MZ,Mozambique,if she refuses to have sex with him,Wealth quintile,Fourth,Women,34.4,6.4,-28,negative
MZ,Mozambique,if she refuses to have sex with him,Wealth quintile,Highest,Women,21.8,3.7,-18.1,negative
MZ,Mozambique,if she refuses to have sex with him,Marital status,Married or living together,Women,37.4,5.5,-31.9,negative
MZ,Mozambique,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,33.2,6.4,-26.800000000000004,negative
MZ,Mozambique,if she refuses to have sex with him,Marital status,Never married,Women,22.2,3.7,-18.5,negative
MZ,Mozambique,for at least one specific reason,Education,No education,Women,57.2,14.2,-43,negative
MZ,Mozambique,for at least one specific reason,Education,Primary,Women,54.2,14.3,-39.900000000000006,negative
MZ,Mozambique,for at least one specific reason,Education,Secondary,Women,38.6,9.9,-28.700000000000003,negative
MZ,Mozambique,for at least one specific reason,Education,Higher,Women,1.8,8.6,6.8,positive
MZ,Mozambique,for at least one specific reason,Wealth quintile,Lowest,Women,53.3,12.8,-40.5,negative
MZ,Mozambique,for at least one specific reason,Wealth quintile,Second,Women,59.2,14.4,-44.800000000000004,negative
MZ,Mozambique,for at least one specific reason,Wealth quintile,Middle,Women,59,13.4,-45.6,negative
MZ,Mozambique,for at least one specific reason,Wealth quintile,Fourth,Women,57.2,15.6,-41.6,negative
MZ,Mozambique,for at least one specific reason,Wealth quintile,Highest,Women,44.6,10.4,-34.2,negative
MZ,Mozambique,for at least one specific reason,Marital status,Married or living together,Women,55.8,13.1,-42.699999999999996,negative
MZ,Mozambique,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,52.6,14.6,-38,negative
MZ,Mozambique,for at least one specific reason,Marital status,Never married,Women,48.1,12.3,-35.8,negative
MZ,Mozambique,if she burns the food,Education,No education,Men,8.5,10.6,2.0999999999999996,positive
MZ,Mozambique,if she burns the food,Education,Primary,Men,9.3,6.5,-2.8000000000000007,negative
MZ,Mozambique,if she burns the food,Education,Secondary,Men,4.9,2.8,-2.1000000000000005,negative
MZ,Mozambique,if she burns the food,Education,Higher,Men,0,0,0,positive
MZ,Mozambique,if she burns the food,Wealth quintile,Lowest,Men,9,8.9,-0.09999999999999964,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Second,Men,14.5,6.8,-7.7,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Middle,Men,5.3,5.6,0.2999999999999998,positive
MZ,Mozambique,if she burns the food,Wealth quintile,Fourth,Men,8,6.5,-1.5,negative
MZ,Mozambique,if she burns the food,Wealth quintile,Highest,Men,6.4,1.6,-4.800000000000001,negative
MZ,Mozambique,if she burns the food,Marital status,Married or living together,Men,7.1,5.4,-1.6999999999999993,negative
MZ,Mozambique,if she burns the food,Marital status,"Widowed, divorced, separated",Men,6.9,6.3,-0.6000000000000005,negative
MZ,Mozambique,if she burns the food,Marital status,Never married,Men,10.6,5.6,-5,negative
MZ,Mozambique,if she argues with him,Education,No education,Men,22.5,14.2,-8.3,negative
MZ,Mozambique,if she argues with him,Education,Primary,Men,23.1,9.7,-13.400000000000002,negative
MZ,Mozambique,if she argues with him,Education,Secondary,Men,15.5,5.8,-9.7,negative
MZ,Mozambique,if she argues with him,Education,Higher,Men,0,1.7,1.7,positive
MZ,Mozambique,if she argues with him,Wealth quintile,Lowest,Men,24.4,12.6,-11.799999999999999,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Second,Men,26.9,9.5,-17.4,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Middle,Men,22,9.1,-12.9,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Fourth,Men,20.3,9.4,-10.9,negative
MZ,Mozambique,if she argues with him,Wealth quintile,Highest,Men,16.5,4.7,-11.8,negative
MZ,Mozambique,if she argues with him,Marital status,Married or living together,Men,20.2,8.5,-11.7,negative
MZ,Mozambique,if she argues with him,Marital status,"Widowed, divorced, separated",Men,23.6,8.4,-15.200000000000001,negative
MZ,Mozambique,if she argues with him,Marital status,Never married,Men,23.5,8.9,-14.6,negative
MZ,Mozambique,if she goes out without telling him,Education,No education,Men,27.7,10.1,-17.6,negative
MZ,Mozambique,if she goes out without telling him,Education,Primary,Men,27.9,8.5,-19.4,negative
MZ,Mozambique,if she goes out without telling him,Education,Secondary,Men,15.6,6.3,-9.3,negative
MZ,Mozambique,if she goes out without telling him,Education,Higher,Men,0,0.9,0.9,positive
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Lowest,Men,26.1,8,-18.1,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Second,Men,27.8,8.2,-19.6,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Middle,Men,24.8,9.4,-15.4,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Fourth,Men,25.1,10.5,-14.600000000000001,negative
MZ,Mozambique,if she goes out without telling him,Wealth quintile,Highest,Men,24.6,3.9,-20.700000000000003,negative
MZ,Mozambique,if she goes out without telling him,Marital status,Married or living together,Men,23.6,7.2,-16.400000000000002,negative
MZ,Mozambique,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,21.8,6.5,-15.3,negative
MZ,Mozambique,if she goes out without telling him,Marital status,Never married,Men,29.2,8.8,-20.4,negative
MZ,Mozambique,if she neglects the children,Education,No education,Men,26.3,10.8,-15.5,negative
MZ,Mozambique,if she neglects the children,Education,Primary,Men,27.4,8.4,-19,negative
MZ,Mozambique,if she neglects the children,Education,Secondary,Men,20.8,5.6,-15.200000000000001,negative
MZ,Mozambique,if she neglects the children,Education,Higher,Men,4.4,0.4,-4,negative
